15
9 4
7065 1436 843
1069 5990 884
4032 6049 176
4525 6478 680
4288 4989 570
4913 482 276
4363 4562 811
7492 5066 72
4668 7081 997
1181 2451 150
412 2106 649
443 1539 507
34 7439 406
6689 2825 736
6853 6173 881
4829 679 793
3775 5259 438
670 1109 489
3237 2815 569
6116 5973 360
7424 5616 388
1400 3153 522
6336 6732 207
1115 3180 580
4583 3369 849
1965 2327 417
2668 1662 89
1690 1002 525
3037 6775 123
4408 1240 232
874 7318 666
1661 5832 657
649 1070 604
3757 7317 745
6881 1337 204
5269 3213 445
2421 4066 480
414 3430 839
872 4970 695
1462 4398 181
443 3968 666
2435 999 289
6259 2869 498
863 7528 421
608 6812 594
5762 1615 713
6621 5670 325
5054 4276 665
6912 5261 148
7432 572 733
2712 4448 777
5953 5423 668
4409 5093 645
6565 1227 1
2514 4551 758
3651 4798 241
118 807 296
6233 3690 430
1661 3058 164
1124 2014 521
4354 1396 648
2653 2917 669
4741 1171 266
5366 5937 796
4079 5682 116
5151 5171 706
6511 5169 636
5055 7586 355
6078 5001 504
5711 5624 401
4664 4254 552
5920 5054 37
1623 4821 932
522 5641 877
2641 360 955
510 3741 866
3899 1919 381
4053 1125 954
3583 3412 920
4031 6287 822
4365 258 542
5666 4933 643
6099 177 635
894 4822 241
3712 32 379
3889 3651 547
666 1709 258
769 279 394
6546 4609 775
4784 840 679
1414 4326 754
6169 469 955
4177 3231 761
2927 5693 149
2032 636 440
1994 3529 940
1896 2631 500
3824 3033 119
4897 3547 296
1938 408 514
1095 3081 207
1486 2123 610
7636 1987 364
4694 2673 846
3275 5864 860
4838 3186 372
7197 5246 221
6898 3166 914
568 4606 355
4401 4646 765
6982 6346 253
959 3273 936
5168 425 919
4441 3667 564
6718 6269 193
3579 5260 628
3928 7404 235
2774 2459 770
5925 3860 85
6928 5014 144
6370 2527 780
6274 3360 574
7025 5276 458
2314 6746 814
3904 2934 438
407 1033 741
3989 7607 207
391 2017 454
6976 6680 574
4967 7486 750
6738 1666 470
6668 4012 151
2443 4105 229
50 1803 786
4270 1113 550
4826 2626 825
6868 5327 117
19 125 864
5514 2452 433
5473 2219 921
5329 3946 359
1127 6349 956
1146 6582 976
1220 6178 560
7598 2825 214
5431 7163 403
1070 5344 528
5012 4299 10
2980 5712 348
5095 1657 904
6660 5380 355
1364 6375 242
5696 2361 354
4075 2845 576
4498 3857 312
4053 765 169
3282 5020 133
7227 3048 405
4828 1279 63
4599 2128 419
534 5969 325
4675 4433 723
6342 310 53
7229 2427 21
2804 4530 559
6190 5721 823
18 2343 479
1513 225 694
2161 2985 262
3683 6307 282
404 1786 687
4185 7441 564
3496 5005 36
7362 7016 843
3511 6467 979
2986 5884 292
3070 1225 852
157 4272 735
6860 1093 454
955 1404 517
5316 1425 651
5608 4319 28
2801 3696 542
187 5241 868
2493 6641 86
6864 3058 927
4436 1030 184
7018 5863 660
4065 5910 150
2144 5149 462
1879 6465 767
5939 5592 215
1536 6727 860
5743 3214 742
4298 5304 252
5914 6181 330
904 1486 913
5805 2077 599
1299 5031 431
800 875 645
2753 4523 88
1369 2398 234
1995 4260 487
1948 6573 316
2829 3442 868
1582 2381 692
324 7538 508
5036 2469 830
1200 6444 109
5627 5395 409
3343 6085 356
6769 1478 57
5580 400 795
5947 831 314
3599 6895 392
819 6497 668
1931 6830 25
2375 994 835
2394 966 887
1372 2849 513
1986 6211 680
3821 2158 542
2498 2590 933
533 2990 870
5552 3489 184
1613 4227 635
684 110 730
819 5763 84
7574 1083 541
7315 4960 337
3222 5389 406
4997 4372 515
5697 7344 870
5198 2307 624
1922 4047 680
2636 6799 465
4691 1769 997
529 5191 547
1049 1743 643
1890 895 743
2532 5358 967
3341 2475 423
4390 355 748
696 5290 950
396 796 758
1565 6722 620
5179 4966 441
4163 6342 522
123 2443 293
1531 7489 556
4902 5596 563
5990 7114 126
3124 1010 348
4432 6485 661
7441 5128 129
5402 626 652
916 4984 383
5799 4721 4
5883 2634 149
2733 7342 126
1635 5251 236
7641 3928 472
4228 3376 852
3093 3311 174
5250 2735 472
3131 3983 946
6347 2451 160
223 2045 809
5099 6516 438
6623 3966 214
4372 6836 206
3889 4633 633
5559 6244 942
1043 3560 290
2292 6995 361
466 551 499
1625 1640 744
7189 2350 914
2661 5195 213
3788 4695 783
2411 7429 322
3407 7048 442
2716 2750 283
135 4527 313
4789 7415 466
5822 5890 280
1767 4636 855
2329 2196 410
3827 4336 717
3517 6412 200
7183 4214 948
4460 2885 448
4881 3408 674
511 4305 537
682 4343 737
5768 5517 321
6374 3928 574
7554 5032 364
1475 6018 586
6388 4505 96
5362 640 996
6568 905 829
4286 4012 809
3014 4689 410
5223 6336 278
1534 3891 175
7277 2595 582
2144 4947 469
4720 379 758
5831 6593 400
5212 4758 33
418 7630 99
5356 733 720
6501 5546 144
2290 3585 81
1727 3722 110
6520 5816 13
3288 6026 462
6301 1114 305
5543 2627 820
7143 6960 534
6971 1508 424
1089 6313 714
7065 1718 477
7487 7652 266
4667 6346 659
4686 5172 819
4178 4640 181
339 7285 472
1501 740 124
5186 545 995
6777 1847 421
6452 1588 204
5120 809 688
4281 6317 467
1678 6485 428
3472 4238 346
7259 2069 543
3807 3538 891
6352 4098 806
5456 3124 568
1194 4323 260
3020 3736 606
3829 3083 614
4593 3527 511
2769 4758 732
1277 6933 7
4243 3164 368
17 1492 295
6614 546 313
5083 3408 99
2243 1709 281
4627 7546 255
5440 231 155
1646 3050 975
2438 6890 580
268 659 690
6243 4939 755
5534 1307 323
2921 6808 287
1893 3273 455
2058 5678 864
5120 5556 631
5614 6355 875
468 1642 895
7250 6117 488
1314 469 991
937 6426 318
1700 6460 335
5932 2417 67
690 3533 870
2571 2917 258
3141 253 797
1225 5655 320
3974 7233 477
5411 3235 148
7050 6569 187
4815 5119 972
7104 4744 964
5815 4113 740
362 576 893
5669 1894 363
817 4625 881
608 7156 839
2251 7318 669
1161 4608 190
3520 1914 172
927 1757 35
957 7412 521
1929 6428 153
6269 7512 87
5508 776 734
1520 6807 164
1813 3314 819
180 2017 91
4107 172 258
159 3639 788
5019 4587 486
2747 7056 917
7470 5125 140
4354 6987 16
4052 2800 270
1874 3574 891
5603 2582 867
5055 1568 587
7102 6274 889
7388 6941 287
3092 6729 983
709 5906 973
5450 6171 483
7176 4760 810
6776 3965 916
1938 6864 747
7204 3461 661
3486 6051 919
4511 1574 437
7212 1083 643
4264 1021 993
5592 6876 974
5170 6858 103
3319 6218 589
1735 6306 926
112 3667 242
6399 5224 985
763 2877 838
1494 1980 27
2658 1711 40
1398 5721 655
7408 5869 682
1814 3919 206
4880 6204 959
319 2564 563
4107 1654 421
6855 6141 792
5877 5282 560
5251 5268 705
543 247 921
2782 472 808
7401 6807 977
566 3506 651
99 5727 301
3802 1706 579
486 5451 702
2217 6660 74
415 6523 785
5436 3462 107
5601 778 885
3063 3540 426
7008 2057 628
5194 6689 665
2665 521 297
5349 3197 60
4574 6478 979
483 532 134
6101 366 613
4993 5813 567
6676 2416 702
3381 6858 287
4120 3817 890
3765 2421 30
1639 3336 889
246 6614 530
4674 3022 121
1137 826 630
3238 7282 309
133 1773 569
3899 4825 195
6966 4968 923
2161 4193 794
6037 6282 465
3740 6104 462
4502 2840 968
504 3478 362
628 6574 279
5980 5701 745
6267 8 974
3736 5054 985
7136 3673 853
7471 3008 741
1019 1151 829
2751 1115 537
6139 2545 727
1198 3348 308
7007 224 897
5398 1775 414
5465 3005 438
734 7555 995
1187 7308 520
7490 5867 274
7444 406 503
2386 4472 704
7046 5669 653
4984 7093 826
2515 5962 673
5260 200 678
4218 6095 708
2822 5773 154
1011 7232 375
4200 1044 160
6729 4630 974
5853 3892 738
2391 5772 32
2438 7439 689
266 3898 848
5378 3960 463
6813 7524 677
6574 1101 968
7187 5885 761
3885 3903 439
3044 7027 131
1399 1746 672
7403 7068 650
3635 7556 467
2002 5604 792
7062 70 768
1375 5956 710
1410 6001 375
1769 6426 806
7424 984 12
5462 6291 428
69 2553 656
5786 5934 713
2794 3467 676
3679 4792 832
4915 5835 314
6153 3014 903
5719 875 506
7577 456 846
6353 1645 46
1958 720 286
1165 4451 215
2196 2669 369
7490 2004 436
6614 3106 711
2239 3873 317
6030 3536 567
2589 3278 971
4763 7258 273
207 1510 77
1420 6250 556
1695 4694 336
1452 1663 541
652 1605 960
1145 6571 558
3690 851 853
1734 4197 829
2793 3938 38
4129 3943 33
1443 1791 799
6493 6012 162
6914 4918 423
3395 1118 451
3915 4430 755
6842 4170 42
6859 5807 403
988 515 504
799 7416 749
1991 502 53
3155 2365 304
3203 1259 199
6489 2708 159
926 384 815
3701 17 397
4339 2264 674
6572 943 812
5182 914 483
528 859 750
5926 3867 351
3556 3787 832
2710 4540 30
426 959 783
2139 3683 967
814 2553 200
1431 3195 495
6469 1859 368
309 3889 981
3571 1881 287
330 580 484
6576 5038 967
6044 6109 122
2298 1431 598
3877 1371 613
6602 5498 270
7109 1559 467
1036 689 382
7523 5866 908
5372 846 922
1670 7447 987
5674 5683 497
6278 3742 430
4780 1910 439
5374 1469 266
1177 5805 772
3413 2337 620
6204 864 43
5560 4613 547
1907 3657 129
3242 1533 378
4165 2949 881
6881 3472 213
623 2883 983
2680 4478 860
4822 7513 249
2611 6620 878
502 699 330
7232 2168 835
26 5710 323
1232 169 237
3191 7386 105
5304 7306 468
5072 432 964
5781 6395 591
522 5443 595
506 3762 486
359 6921 243
4928 3096 762
5129 1545 376
7468 2384 278
1288 3905 582
5899 5988 604
804 6193 582
5462 6230 560
6466 4839 302
1590 4559 467
3107 1881 721
5770 5729 616
1680 927 370
3866 3304 230
3503 1034 392
1304 4484 12
6596 5922 951
2411 5884 149
1967 2686 111
6500 3671 374
3583 7020 496
3499 1629 76
4707 7576 770
173 340 22
4807 3301 456
2660 4288 147
1189 7629 580
737 6217 349
7228 1036 226
4381 2894 131
2971 7224 907
7471 6466 522
3991 405 992
6302 2040 1
1337 5223 660
3882 4940 366
1367 4188 164
2914 2827 591
4672 3541 466
2291 5324 711
1073 2973 814
3798 6154 302
5454 5466 842
402 2815 700
2860 7113 952
5858 1050 782
7415 6079 768
2057 6835 305
1200 7160 154
165 7541 868
927 3527 768
2400 4076 835
2767 3984 43
2788 241 313
2638 6309 489
4981 6783 994
3509 1907 592
1006 6372 698
37 1464 230
3627 3813 268
1775 3471 530
3305 7663 295
644 4009 825
729 4562 566
7158 383 663
61 5669 861
6865 5640 821
182 5089 520
1502 1642 820
4189 5670 183
7489 4872 48
5518 4602 388
5693 5491 512
250 1817 760
1607 5378 662
5132 6886 455
3811 2073 219
5123 6569 84
4911 915 263
1489 6505 745
6755 445 256
1813 2241 16
4168 7310 376
516 4636 282
4013 5202 697
622 3824 661
4056 3262 736
96 7261 737
5543 7392 938
6239 2919 826
6827 6595 206
2875 7036 544
700 1398 635
4726 2211 494
459 5975 166
3351 1883 896
2988 5026 684
805 383 81
3087 7354 609
6688 6339 927
1359 7543 378
817 105 791
7158 2909 74
7085 1131 748
843 1802 468
1197 7028 209
6232 2356 504
322 1351 53
2858 6411 638
4587 2366 300
3143 1525 795
2209 6141 604
432 3535 634
6418 2959 808
3372 2549 54
1249 2340 314
2101 2600 758
3905 7583 405
5262 3738 519
3761 1578 432
813 6536 316
1500 2340 100
3647 5777 630
6472 5457 733
3297 6344 689
5740 5585 889
5456 1078 670
1825 4435 660
1628 5410 663
3084 6103 271
6338 4107 866
2232 3775 288
560 7058 967
534 4177 997
4430 763 213
1066 6976 412
7614 5399 632
5106 27 406
3046 6710 993
1697 3440 288
4067 3685 145
6255 248 843
6907 6409 697
5605 1044 755
5249 2550 881
7087 5710 404
7142 1601 508
6212 4675 891
852 7439 900
2445 177 405
4152 1090 481
2265 1469 972
3199 6858 658
1053 7021 417
3681 3747 146
7646 5587 323
5939 4570 932
7626 816 699
448 5400 494
1199 2181 97
653 1026 401
1702 385 715
4205 7218 157
7582 3651 822
679 3848 265
735 1692 147
3274 4218 650
695 7605 654
2913 5150 612
2913 4069 424
4318 7027 579
7359 1444 90
1714 1700 904
7610 6217 346
4569 1354 727
6507 2105 830
4817 2342 910
1181 2723 675
3071 1149 990
4801 832 478
2091 6928 373
6443 3418 578
2287 682 546
1416 4501 226
2961 4627 541
807 4429 79
6329 5606 146
2589 1317 403
1884 3796 184
3313 6759 176
2763 1327 117
4287 7113 906
7056 6202 4
5208 6465 505
6862 5382 454
5403 6011 261
5248 6831 532
6565 1057 324
1054 2445 156
896 4128 570
1817 1135 604
6076 1728 803
2365 4620 814
2973 6171 693
3361 1779 699
5309 696 379
3816 4280 379
900 6644 951
5642 4444 271
52 6376 518
7119 2199 929
4151 3594 584
489 7328 478
407 7666 636
2230 6445 822
2114 6600 15
3571 1448 511
1957 3646 180
3184 1944 995
4782 5464 243
6723 2511 358
7628 2843 692
349 1404 239
3353 3422 902
4504 5365 490
3182 2041 24
1839 5396 652
1479 395 379
7601 6701 699
4196 3793 292
3100 6738 806
1231 5805 483
237 5936 21
1509 3799 985
5371 3721 946
479 7414 34
7413 599 600
6540 6617 678
5106 3454 437
2846 876 347
3096 3343 480
1501 2594 452
4389 3888 83
2358 6048 760
5913 251 534
4189 5228 754
2645 3665 455
160 75 116
2447 5756 995
1821 819 575
2280 249 179
1306 5218 487
1364 1939 834
2230 469 167
3316 2987 783
624 7358 7
5974 3897 186
2199 3268 452
514 3192 115
954 1730 945
6460 349 882
126 7388 594
326 5227 398
6128 6285 375
1776 3830 600
1220 863 847
6515 7159 380
4476 7296 534
1549 7461 12
3785 3429 811
5111 4747 967
2621 6161 712
2914 1738 406
5439 773 364
181 1533 444
6049 6799 270
2672 3817 141
5199 6851 284
4708 6237 262
4626 248 544
329 5069 417
6174 3484 128
616 3239 133
3469 4742 188
5827 7073 31
5135 5292 88
3985 4164 262
7224 1541 225
911 1994 126
6712 4202 810
1011 4075 199
3639 970 922
2135 2703 480
5177 6502 157
620 4693 163
1474 815 950
6224 1523 990
882 3023 623
4982 7534 812
5369 3863 637
6523 3995 557
2756 1147 703
3043 7489 631
475 2906 753
1265 6547 389
1608 353 829
4330 1972 197
7347 1741 680
4296 313 182
581 4094 945
2448 791 480
4582 4516 569
3301 3888 847
2902 5839 794
4788 5308 495
857 831 111
3815 386 486
5130 4382 498
6211 5652 282
4225 5341 14
3733 5672 707
3334 5509 260
1866 5035 777
2938 7227 522
1909 7454 284
6822 6548 418
3247 1576 231
3781 1404 560
4345 5880 391
4500 501 229
2728 6613 38
6724 2489 354
6455 2734 347
2251 2706 754
1998 5420 814
5323 916 58
6691 2627 592
4618 4604 535
6193 6740 155
1924 1809 228
5508 6223 783
6549 4429 596
3767 3710 926
6890 3093 581
3818 231 73
5036 2119 413
6788 7091 473
6833 6412 350
7452 2816 737
386 486 934
2580 2167 239
5148 1421 104
5645 2576 4
4774 3463 438
4798 475 580
3909 1630 90
2118 4156 98
7096 5500 137
2886 6010 158
6970 6405 3
3482 2519 412
5198 6545 925
4279 1472 485
5091 5536 988
7241 2811 322
3856 2672 601
3634 5235 960
3327 4547 440
4094 4652 511
842 7096 461
669 3157 200
1742 4735 776
4659 4361 744
5606 1442 665
613 6878 462
587 6584 553
2897 2913 349
6712 3591 213
334 156 714
6833 1076 1
1074 7077 233
2840 7409 423
3383 965 241
5236 4746 680
7111 7284 567
3678 7231 827
5812 4688 251
3431 6806 753
2579 2636 476
2609 6833 381
2462 4847 384
4248 1693 216
2324 2612 273
6084 5811 684
3007 3031 568
1893 7109 314
134 3957 869
650 1613 153
1641 5472 902
4989 6285 195
4558 3750 895
7599 2043 663
4698 7616 386
139 5841 303
2483 5911 654
1590 5160 380
2127 311 218
1531 349 394
3610 1865 839
6078 3792 183
6465 5002 182
2274 2761 767
852 5222 577
4909 5001 127
5439 6219 56
4428 1034 992
3905 6043 197
706 7211 273
6018 3809 649
5959 6477 866
6283 5195 294
1257 3123 823
2868 2075 214
7189 1118 172
4637 131 191
1078 1308 722
3029 5727 481
5908 5533 948
3942 900 610
1493 6797 851
7529 7280 24
338 7186 853
5580 3458 490
6873 4974 356
4938 6166 786
6894 6003 120
7469 5441 503
4502 7195 132
2373 4527 984
944 161 368
4691 3120 315
7386 2 206
5278 5915 571
5499 5364 852
2275 3476 540
679 2637 67
6774 6938 703
6396 396 481
2522 5971 333
4681 3254 174
1966 6611 72
2811 3418 79
2707 4077 803
4394 2453 735
917 814 645
1627 3590 341
2688 1377 74
7554 4668 449
2866 7318 544
898 310 439
2136 6628 102
138 3979 815
6506 1948 575
7479 1478 881
7022 2130 32
5254 2788 10
4220 4054 646
7311 677 158
5967 4696 632
1802 346 934
1162 7474 814
5717 740 222
2373 6607 763
7046 80 595
868 3763 683
7211 2845 41
6919 5300 689
3894 3798 487
7311 6939 28
3535 6046 410
3788 5460 533
6001 1016 777
6265 6533 502
1784 6040 312
6449 6176 694
7608 5296 209
4164 5667 619
5728 6999 240
4728 2307 460
5030 1023 665
178 438 670
6511 7324 40
5049 918 330
1143 5592 28
3958 6150 106
3720 850 873
2372 7534 406
5582 4801 414
3952 2777 447
4592 2636 877
704 6170 79
5069 2495 649
6850 2892 770
1080 7103 367
6272 6394 506
4906 2946 163
2869 2692 761
5560 2396 953
6924 3707 975
4835 4692 855
6979 1975 606
2631 7254 165
395 5810 735
3224 2386 52
2532 4959 693
3705 6559 702
3825 6289 843
1369 2916 24
1643 2583 746
5067 5265 445
3824 871 267
5471 406 561
1745 657 893
4778 4808 320
4613 2531 61
1018 1501 295
723 6030 564
4245 1323 901
622 2686 557
2771 7048 380
1610 6320 488
4138 780 696
7099 2901 412
916 2212 901
2828 2274 570
7509 5788 807
642 6050 848
3846 3238 332
3440 6212 405
1909 7612 934
6585 4023 623
4963 2363 920
5746 6419 576
4495 2951 170
1830 2764 165
2567 5251 747
5689 7232 336
6954 3151 200
6639 1144 51
3438 663 755
4545 543 424
5128 2683 257
505 1522 166
5831 870 454
6785 3758 757
1677 7423 370
1821 610 196
3756 4883 435
6107 4803 360
5650 328 241
2273 2488 951
7124 4100 864
7503 905 918
7633 4945 990
455 4985 98
1204 1125 776
1934 3095 215
5783 2321 860
1207 115 592
6278 5332 152
5270 6273 980
4653 1151 241
3758 2781 111
5826 5731 679
5036 3202 676
5055 5305 893
2617 1375 571
1385 3538 38
7273 6808 197
2705 4964 300
2090 539 984
1342 525 922
2710 3752 298
148 6132 569
1795 3249 272
3796 6911 149
5115 6774 175
3505 1769 760
4560 7361 590
5997 4916 980
1031 6011 797
5396 4054 673
7252 2840 823
175 5513 665
606 3920 975
32 1201 927
5669 276 993
1778 72 756
6475 5752 182
6719 2930 235
4697 1732 66
2753 643 92
4935 1974 716
922 3165 503
6059 2918 558
3237 1568 312
3314 335 501
3975 2497 837
6560 5248 923
5019 3002 966
4616 1457 977
4800 505 245
6699 4066 714
3506 5143 448
6838 1539 124
4367 3011 397
1909 336 372
3880 1139 276
7574 6946 102
4781 5743 296
6635 4385 505
2241 92 256
2404 5469 918
5040 321 47
2643 5246 285
2435 601 648
6042 6633 422
4693 3541 91
7169 1828 500
415 5118 126
2714 6657 427
2590 4310 64
6080 1171 811
7434 110 81
7554 7299 865
4591 7365 681
10 7286 145
1009 1545 218
1931 1140 688
7106 6572 234
1435 80 828
4851 3355 215
1437 6185 999
286 1109 905
258 796 799
4227 2475 918
5408 7614 701
6880 4545 663
3118 5949 613
5844 1992 144
6407 294 253
703 62 337
3628 6129 838
3208 2196 356
2617 1654 679
7615 7094 58
2188 4602 563
3693 5048 274
2294 2996 800
808 1541 860
198 3342 667
6113 4892 859
6737 5840 27
1920 4017 258
7136 1961 803
6286 475 490
7527 7143 67
3308 5443 799
5523 6234 397
4606 4601 799
3361 1327 570
3547 5844 997
1311 3337 915
2921 1484 954
2748 3182 361
7067 2005 66
3801 3511 622
7233 3963 306
4316 4413 910
870 7612 364
4320 4990 828
5383 5531 214
593 6306 304
5701 3012 847
334 5034 600
4572 1459 647
6556 6714 496
1698 7446 219
7428 5803 770
1700 6897 79
3485 4931 951
4548 4939 178
3166 1274 542
1372 4137 562
6376 2291 296
6665 1232 257
5649 3936 552
2772 5939 486
2958 678 95
4312 2780 231
886 4999 220
3667 3740 905
5985 7283 847
7223 326 6
4017 1640 58
6561 4078 195
2214 3135 965
4345 7293 111
2979 5958 27
1683 4676 988
382 1417 500
5502 5056 300
5742 2661 816
3016 6231 356
645 47 253
2572 2805 655
488 3007 569
3722 3985 78
7609 3526 320
7052 3127 248
5884 3200 635
5016 51 35
4941 4036 458
4447 1695 846
4915 5227 349
1242 373 288
6765 6944 262
5579 3423 121
4271 6030 630
3750 6099 747
1192 5450 944
2584 5417 665
988 2694 804
5991 2150 640
6183 6735 718
4684 718 852
1083 1981 384
2004 5023 50
1536 3332 393
6645 2670 495
4616 2504 996
3807 1369 70
5849 1783 964
3692 7468 713
4749 3192 867
3459 3070 796
3502 4546 854
5130 3736 583
6060 7603 640
6505 523 70
56 849 672
6190 4175 244
7211 4352 245
4547 5068 209
1144 7122 685
3049 6645 411
7654 3518 520
6836 3036 46
6946 2805 895
874 1975 278
5315 2104 129
5039 6572 826
1485 831 472
7385 4303 742
2590 1004 679
561 5056 130
5892 6185 909
5270 5290 538
6598 1422 104
2555 3614 77
5307 280 149
1207 1149 10
3650 4580 385
6213 3062 504
4097 5452 7
1903 5056 334
5498 3162 281
3549 6564 459
663 6020 945
6421 6381 43
3295 1209 117
3533 682 528
1137 3036 432
4166 1188 307
314 5773 506
4606 7078 633
7065 5065 31
1186 4459 321
4881 6859 855
3102 2405 650
5527 148 435
6822 130 505
2380 3361 451
1824 5332 543
3101 5187 283
4398 5353 747
6785 4804 220
1299 4966 843
6580 5533 940
7630 5072 171
847 5207 180
1290 6283 411
7323 2423 304
495 6524 863
5179 2163 549
6214 601 128
6085 2584 250
933 805 11
5672 1371 572
7467 4790 396
5356 5466 358
976 6890 398
3733 5683 159
6489 7490 234
4033 2012 54
4655 3012 932
6433 7107 391
382 4593 529
1785 5303 726
7606 3385 227
1612 3386 838
3885 4907 165
300 4433 696
1046 1447 976
6348 2874 427
4630 2121 794
7036 1511 898
2254 7104 3
6925 222 527
4521 7247 446
5972 2259 662
4235 251 445
706 3775 609
739 2740 67
3280 4270 379
198 4021 610
3012 2312 709
6404 2645 314
1222 3826 575
5504 5813 362
7215 7024 424
342 3482 451
5765 4191 744
7073 4067 265
154 3343 279
3507 6828 250
717 91 984
91 4326 626
5353 252 593
160 1549 663
935 2219 521
387 1463 171
6585 514 575
2127 4603 605
25 2332 964
2695 1630 960
735 5911 401
4373 3343 991
4598 6416 761
1118 1885 307
2331 1408 293
463 5386 158
1949 1357 911
5318 4353 371
5647 7384 209
5603 195 12
1105 5730 370
7372 327 989
1188 6004 367
176 5624 540
5555 3754 481
1871 5350 181
1083 441 408
3744 4931 133
6200 4844 755
3132 3908 518
5433 6452 79
99 2815 740
4832 5815 545
5254 6239 338
1180 5551 646
4575 903 777
5064 2511 487
3327 5990 9
6375 6205 24
3155 3219 189
2357 4326 969
1832 4902 150
4569 7419 679
3465 4457 232
5389 3701 573
7104 3897 904
6480 4730 151
4810 6298 728
4587 2460 277
4312 3231 707
6867 4135 230
436 4014 459
2722 6845 528
6335 742 921
6683 69 773
5043 6950 55
1893 4432 280
1005 3352 424
11 5240 592
837 5214 888
2518 3379 503
2451 1631 672
6026 4091 721
3969 5803 768
5885 3597 390
517 6486 583
4095 6187 507
1474 6602 845
2143 7220 420
1380 6054 758
4304 7217 534
1992 252 425
1731 4899 488
433 7587 674
825 503 889
321 86 779
1728 3471 940
3796 2952 238
5231 1605 671
4568 1421 627
4650 7556 48
6368 1490 605
1232 2863 554
5149 1082 882
1621 5386 969
3208 1355 587
4548 2337 623
601 3745 935
4949 3784 411
3513 442 402
4519 6571 866
776 3831 671
4154 6364 608
5444 6574 784
905 2275 234
5386 4704 580
5608 3008 44
7121 2911 57
6590 3973 579
2470 3706 727
5402 5198 602
5581 2409 400
3687 4177 47
6960 3565 398
5837 7371 306
7560 7495 978
5013 6253 352
2671 3350 838
1425 5912 479
6389 6338 353
4530 5467 283
573 6605 693
3904 562 267
3382 6556 551
4987 5113 500
4352 6780 11
5973 1323 157
2578 7562 570
5058 1845 696
5707 4982 766
6529 167 371
5445 5256 494
1659 183 478
2768 1310 138
6823 1730 901
270 486 582
6163 145 808
4648 3110 355
343 4437 347
5643 755 350
2048 2808 963
575 1758 182
5705 1275 735
5676 5402 445
3899 4514 827
387 5757 855
5062 4926 489
2489 1074 423
6372 3217 135
5316 4176 167
2134 1456 4
6748 4742 721
2416 1106 148
5025 6262 260
388 4275 91
1230 5209 84
2643 1161 49
3581 2430 572
5113 6486 719
7469 3194 517
990 1755 638
4603 7633 69
583 1827 566
3267 6675 482
1420 5765 406
6724 1291 801
2523 7506 801
6741 6021 868
6519 3100 451
1647 2389 349
2049 2439 291
4713 336 14
4827 2863 199
6003 2956 326
2181 2844 193
2250 4092 305
7338 316 255
6823 3051 417
3793 4929 507
3860 2856 159
4891 1305 460
6994 1669 44
5525 5548 943
3229 3152 658
226 2688 322
2887 765 675
1937 860 798
6564 2043 248
3752 7125 295
4616 5600 161
6640 266 119
6391 4228 868
2959 3431 148
4 7638 25
4565 594 155
5881 1055 166
6363 7414 506
736 4013 625
2742 239 283
7493 4964 371
1799 2452 183
3231 3616 757
4660 2083 70
4383 3878 917
4729 5101 111
141 2237 232
3988 2293 188
3670 2175 946
4019 2939 641
790 4416 31
2713 999 73
166 1873 705
1457 43 363
1158 5420 721
940 5078 722
7623 955 438
7319 3280 772
5933 3363 74
7061 2024 577
6439 5995 660
372 4961 681
5079 5533 609
763 2725 613
7553 2080 225
5159 5902 908
3526 6716 326
5341 6121 262
2943 653 372
4080 1749 486
3461 4068 552
936 3798 142
2214 4149 237
6541 4218 403
5701 1789 973
1031 7158 255
4816 4635 658
4838 2005 873
252 671 117
5683 1771 346
5300 6910 699
2452 4436 598
3477 1035 842
5600 6088 35
2102 6057 516
5204 15 558
6257 6382 8
5036 7046 443
745 5765 721
4467 361 543
6641 460 150
3916 7341 49
3450 4155 941
1822 6836 331
3697 7408 594
5691 3348 321
4755 6984 41
5435 3934 399
6702 7352 599
6518 1405 824
6592 6445 352
1059 1734 847
6881 3014 168
6415 2925 308
6655 4019 29
6007 2950 571
3499 7326 149
7445 6042 522
4421 6248 518
7247 136 906
2981 4198 345
3536 6306 327
2807 5584 552
5104 5056 308
5861 5396 707
6824 6028 883
5343 4191 640
4479 6679 907
562 7047 924
538 3161 49
4969 954 789
2327 7180 951
2058 1546 307
1933 3065 947
2536 2969 187
2865 3889 673
2572 5814 564
2617 7151 202
425 1870 940
3165 1269 615
1553 1350 493
794 161 57
6930 1552 239
851 6567 68
1530 5611 690
4510 1786 947
6468 2906 275
5402 7506 423
3114 4770 830
2150 3337 369
5842 4224 917
3556 1327 969
1846 4798 37
3134 4303 567
4609 3913 300
192 5365 762
883 1975 518
5610 4699 547
6876 6434 72
7216 5607 947
2856 5181 576
5285 5599 203
752 113 47
97 3419 660
1368 2458 161
5822 6548 576
2197 2214 206
657 4005 625
2733 3515 359
2356 5831 300
6173 1626 395
4082 4788 308
66 4977 89
2913 3413 901
2158 5101 195
1055 1117 358
3270 1816 277
3989 6635 89
6484 3285 725
3663 1839 917
1852 4279 339
6347 6204 279
1758 1794 858
3994 72 349
5137 2579 114
4189 3045 570
4732 5872 702
3227 4530 262
6790 4684 418
1571 953 756
631 5044 930
4954 7389 672
3568 5295 247
4773 4191 681
3138 4563 972
4776 7445 936
4910 4013 177
5516 879 165
7410 7249 580
7191 6415 399
2239 5381 396
487 2079 76
6826 3070 147
3216 2378 856
4761 5256 765
5904 2878 570
6379 80 703
7619 1895 399
3707 1398 71
3566 3413 92
5072 4070 326
